systime, gpstime, latitude, longitude, altitude, speed, heading, hpdop, vdop, pdop
1411813194.67765, 1411813192.00, 41.164868, -8.594788, 165.0, 2.217, 98.7500, 0.9, 1.3, 1.6
1411813195.20292, 1411813192.00, 41.164868, -8.594788,, 2.217, 98.7500,,,
1411813195.78435, 1411813193.00, 41.164867, -8.594767, 165.0, 1.435, 99.2100, 0.9, 1.3, 1.6
1411813196.78252, 1411813194.00, 41.164862, -8.594757, 165.9, 0.597, 113.3900, 0.9, 1.3, 1.6
1411813198.77505, 1411813195.00, 41.164862, -8.594753, 166.3, 0.149, 115.0200, 0.9, 1.3, 1.6
1411813199.68283, 1411813197.00, 41.164858, -8.594752, 166.7, 0.057, 136.7400, 0.9, 1.3, 1.6
1411813200.20694, 1411813197.00, 41.164858, -8.594752,, 0.057, 136.7400,,,
1411813200.78864, 1411813198.00, 41.164857, -8.594752, 167.0, 0.077, 103.0700, 0.9, 1.3, 1.6
1411813201.78703, 1411813199.00, 41.164855, -8.594752, 167.2, 0.067, 102.7600, 0.9, 1.3, 1.6
1411813203.76065, 1411813200.00, 41.164857, -8.594750, 167.5, 0.062, 96.1300, 0.9, 1.3, 1.6
1411813204.78637, 1411813202.00, 41.164858, -8.594750, 167.7, 0.036, 167.7600, 0.9, 1.3, 1.6
1411813205.68389, 1411813203.00, 41.164858, -8.594750, 167.9, 0.036, 177.7100, 0.9, 1.3, 1.6
1411813206.21334, 1411813203.00, 41.164858, -8.594750,, 0.036, 177.7100,,,
1411813206.78283, 1411813204.00, 41.164857, -8.594750, 168.2, 0.036, 166.7700, 0.9, 1.3, 1.6
1411813208.72397, 1411813206.00, 41.164857, -8.594750, 168.8, 0.051, 183.5100, 0.9, 1.3, 1.6
1411813209.24880, 1411813206.00, 41.164857, -8.594750,, 0.051, 183.5100,,,
1411813210.77691, 1411813208.00, 41.164857, -8.594750, 169.3, 0.067, 157.2500, 0.9, 1.3, 1.6
1411813211.77952, 1411813209.00, 41.164855, -8.594750, 169.6, 0.072, 148.4500, 0.9, 1.3, 1.6
1411813213.77333, 1411813210.00, 41.164855, -8.594750, 170.0, 0.077, 120.7400, 0.9, 1.3, 1.6
1411813214.78318, 1411813212.00, 41.164855, -8.594748, 170.1, 0.062, 127.3700, 0.9, 1.3, 1.6
1411813215.78888, 1411813213.00, 41.164855, -8.594748, 170.3, 0.057, 119.6800, 0.9, 1.3, 1.6
1411813216.69650, 1411813214.00, 41.164853, -8.594748, 170.5, 0.051, 150.9400, 0.9, 1.3, 1.6
1411813218.15917, 1411813215.00, 41.164853, -8.594747, 170.8, 0.046, 144.4000, 0.9, 1.3, 1.6
1411813218.78960, 1411813216.00, 41.164853, -8.594747, 171.2, 0.057, 149.6700, 0.9, 1.3, 1.6
1411813219.78361, 1411813217.00, 41.164852, -8.594745, 171.6, 0.057, 146.4300, 0.9, 1.3, 1.6
1411813220.79870, 1411813218.00, 41.164852, -8.594743, 172.0, 0.051, 141.2100, 0.9, 1.3, 1.6
1411813221.77951, 1411813219.00, 41.164852, -8.594743, 172.3, 0.051, 130.7500, 0.9, 1.3, 1.6
1411813223.76542, 1411813220.00, 41.164852, -8.594742, 172.8, 0.051, 142.2700, 0.9, 1.3, 1.6
1411813224.78380, 1411813222.00, 41.164852, -8.594740, 173.0, 0.046, 128.9500, 0.9, 1.3, 1.6
1411813225.79568, 1411813223.00, 41.164852, -8.594740, 173.2, 0.041, 107.8800, 0.9, 1.3, 1.6
1411813226.81653, 1411813224.00, 41.164852, -8.594738, 173.3, 0.041, 113.8500, 0.9, 1.3, 1.6
1411813228.79286, 1411813225.00, 41.164852, -8.594738, 173.7, 0.046, 120.1600, 0.9, 1.3, 1.6
1411813229.73305, 1411813227.00, 41.164852, -8.594738, 173.9, 0.072, 152.1700, 0.9, 1.3, 1.6
1411813230.76505, 1411813227.00, 41.164852, -8.594738, 174.0, 0.072, 152.1700, 0.9, 1.3, 1.6
1411813231.79896, 1411813229.00, 41.164852, -8.594737, 174.1, 0.067, 150.2900, 0.9, 1.3, 1.6
1411813233.78779, 1411813230.00, 41.164852, -8.594737, 174.3, 0.067, 149.9500, 0.9, 1.3, 1.6
1411813234.81392, 1411813232.00, 41.164852, -8.594737, 174.4, 0.051, 148.6600, 0.9, 1.3, 1.6
1411813235.83173, 1411813233.00, 41.164852, -8.594737, 174.5, 0.057, 142.2200, 0.9, 1.3, 1.6
1411813236.81346, 1411813234.00, 41.164852, -8.594735, 174.6, 0.057, 121.6300, 0.9, 1.3, 1.6
1411813238.25065, 1411813235.00, 41.164852, -8.594735, 174.6, 0.051, 129.6000, 0.9, 1.3, 1.6
1411813238.81861, 1411813236.00, 41.164852, -8.594735, 174.6, 0.051, 129.6700, 0.9, 1.3, 1.6
1411813239.80980, 1411813237.00, 41.164852, -8.594735, 174.7, 0.051, 129.0000, 0.9, 1.3, 1.6
1411813240.81058, 1411813238.00, 41.164852, -8.594735, 174.7, 0.057, 125.7700, 0.9, 1.3, 1.6
1411813241.80494, 1411813239.00, 41.164852, -8.594735, 174.7, 0.051, 119.2700, 0.9, 1.3, 1.6
1411813243.84156, 1411813241.00, 41.164852, -8.594733, 174.7, 0.046, 120.2600, 0.9, 1.3, 1.6
1411813244.82660, 1411813242.00, 41.164852, -8.594733, 174.7, 0.057, 139.2900, 0.9, 1.3, 1.6
1411813245.84969, 1411813243.00, 41.164852, -8.594733, 174.7, 0.051, 136.6100, 0.9, 1.3, 1.6
1411813246.80401, 1411813244.00, 41.164852, -8.594733, 174.8, 0.051, 138.2700, 0.9, 1.3, 1.6
1411813248.20319, 1411813245.00, 41.164852, -8.594733, 174.8, 0.046, 133.3000, 0.9, 1.3, 1.6
1411813248.82733, 1411813246.00, 41.164853, -8.594733, 174.8, 0.051, 135.2600, 0.9, 1.3, 1.6
1411813249.88440, 1411813247.00, 41.164853, -8.594733, 174.8, 0.051, 136.6700, 0.9, 1.3, 1.6
1411813250.82425, 1411813248.00, 41.164853, -8.594733, 174.8, 0.046, 135.9300, 0.9, 1.3, 1.6
1411813251.81604, 1411813249.00, 41.164853, -8.594733, 174.7, 0.051, 134.1200, 0.9, 1.3, 1.6
1411813253.84969, 1411813251.00, 41.164853, -8.594735, 174.5, 0.041, 149.7200, 0.9, 1.3, 1.6
1411813254.84274, 1411813252.00, 41.164853, -8.594735, 174.4, 0.057, 120.1300, 0.9, 1.3, 1.6
1411813255.81244, 1411813253.00, 41.164853, -8.594735, 174.2, 0.046, 137.2000, 0.9, 1.3, 1.6
1411813256.82504, 1411813254.00, 41.164853, -8.594735, 174.1, 0.062, 114.4500, 0.9, 1.3, 1.6
1411813258.83659, 1411813256.00, 41.164855, -8.594737, 173.8, 0.062, 122.2000, 0.9, 1.3, 1.6
1411813259.85187, 1411813257.00, 41.164855, -8.594737, 173.7, 0.057, 126.7900, 0.9, 1.3, 1.6
1411813260.83449, 1411813258.00, 41.164855, -8.594733, 173.5, 0.597, 98.2400, 0.9, 1.3, 1.6
1411813261.81660, 1411813259.00, 41.164855, -8.594718, 173.5, 1.950, 92.2600, 0.9, 1.3, 1.6
1411813263.84359, 1411813261.00, 41.164855, -8.594653, 173.5, 3.550, 89.8100, 0.9, 1.3, 1.6
1411813264.83804, 1411813262.00, 41.164855, -8.594607, 173.6, 4.388, 90.0000, 0.9, 1.3, 1.6
1411813265.82950, 1411813263.00, 41.164853, -8.594552, 173.6, 4.836, 96.5600, 0.9, 1.3, 1.6
1411813266.82590, 1411813264.00, 41.164847, -8.594493, 173.6, 4.928, 99.3400, 0.9, 1.3, 1.6
1411813268.86790, 1411813266.00, 41.164835, -8.594365, 172.9, 6.009, 98.2400, 0.9, 1.3, 1.6
1411813269.83306, 1411813267.00, 41.164827, -8.594288, 172.6, 6.847, 99.2300, 0.9, 1.3, 1.6
1411813270.74901, 1411813268.00, 41.164815, -8.594203, 172.7, 7.614, 104.3100, 0.9, 1.3, 1.6
1411813271.77853, 1411813268.00, 41.164815, -8.594203, 172.5, 7.614, 104.3100, 0.9, 1.3, 1.6
1411813273.83670, 1411813271.00, 41.164772, -8.593912, 172.3, 8.581, 101.0200, 1.0, 1.5, 1.8
1411813274.85842, 1411813272.00, 41.164760, -8.593813, 172.3, 8.298, 96.4100, 0.9, 1.3, 1.6
1411813275.84369, 1411813273.00, 41.164753, -8.593718, 172.0, 7.768, 95.8800, 0.9, 1.3, 1.6
1411813276.85786, 1411813274.00, 41.164745, -8.593632, 171.9, 6.883, 99.1300, 0.9, 1.3, 1.6
1411813278.82217, 1411813276.00, 41.164725, -8.593498, 172.3, 4.594, 97.0700, 0.9, 1.3, 1.6
1411813279.82892, 1411813277.00, 41.164728, -8.593450, 172.0, 3.791, 74.9200, 0.9, 1.3, 1.6
1411813280.84101, 1411813278.00, 41.164745, -8.593417, 171.7, 3.323, 40.8300, 0.9, 1.3, 1.6
1411813281.82763, 1411813279.00, 41.164772, -8.593402, 171.5, 3.323, 10.8100, 0.9, 1.3, 1.6
1411813283.84674, 1411813281.00, 41.164833, -8.593460, 170.9, 5.813, 290.7900, 0.9, 1.3, 1.6
1411813284.86658, 1411813282.00, 41.164845, -8.593530, 170.9, 6.302, 275.6700, 0.9, 1.3, 1.6
1411813285.84507, 1411813283.00, 41.164855, -8.593607, 170.7, 6.389, 283.1700, 0.9, 1.3, 1.6
1411813286.84693, 1411813284.00, 41.164868, -8.593682, 170.7, 6.384, 282.5700, 0.9, 1.3, 1.6
1411813288.80548, 1411813285.00, 41.164880, -8.593758, 170.7, 6.384, 280.9700, 0.9, 1.3, 1.6
1411813289.83767, 1411813287.00, 41.164903, -8.593915, 170.3, 6.713, 280.4800, 0.9, 1.3, 1.6
1411813290.74253, 1411813288.00, 41.164912, -8.594000, 170.9, 7.264, 278.1300, 0.9, 1.3, 1.6
1411813291.83198, 1411813288.00, 41.164912, -8.594000, 170.9, 7.264, 278.1300, 1.0, 1.4, 1.7
1411813293.79759, 1411813290.00, 41.164935, -8.594188, 170.6, 8.236, 279.0200, 1.0, 1.4, 1.7
1411813294.84531, 1411813292.00, 41.164958, -8.594388, 170.4, 8.478, 279.3900, 1.0, 1.4, 1.7
1411813295.79535, 1411813293.00, 41.164972, -8.594490, 170.3, 8.740, 281.0000, 1.0, 1.4, 1.7
1411813296.83788, 1411813294.00, 41.164988, -8.594595, 170.0, 8.792, 280.8600, 0.9, 1.3, 1.6
1411813298.76039, 1411813296.00, 41.165013, -8.594807, 170.0, 8.766, 278.5500, 0.9, 1.3, 1.6
1411813299.75653, 1411813297.00, 41.165025, -8.594910, 170.1, 8.421, 279.9000, 0.9, 1.3, 1.6
1411813300.80353, 1411813297.00, 41.165025, -8.594910, 170.0, 8.421, 279.9000, 0.9, 1.3, 1.6
1411813301.84759, 1411813299.00, 41.165050, -8.595103, 169.9, 7.835, 279.2200, 0.9, 1.3, 1.6
1411813303.80663, 1411813301.00, 41.165072, -8.595287, 169.7, 7.634, 278.5300, 0.9, 1.3, 1.6
1411813304.75571, 1411813302.00, 41.165085, -8.595373, 169.3, 7.161, 282.6500, 0.9, 1.3, 1.6
1411813305.82157, 1411813302.00, 41.165085, -8.595373, 169.1, 7.161, 282.6500, 0.9, 1.3, 1.6
1411813306.85135, 1411813304.00, 41.165100, -8.595517, 169.3, 4.517, 276.7500, 0.9, 1.3, 1.6
1411813308.86009, 1411813306.00, 41.165080, -8.595603, 169.1, 3.313, 220.4000, 0.9, 1.3, 1.6
1411813309.86448, 1411813307.00, 41.165057, -8.595620, 169.1, 2.222, 190.6300, 0.9, 1.3, 1.6
1411813310.83607, 1411813308.00, 41.165038, -8.595620, 168.7, 1.584, 167.3400, 0.9, 1.3, 1.6
1411813311.82877, 1411813309.00, 41.165022, -8.595607, 168.2, 2.804, 145.0600, 0.9, 1.3, 1.6
1411813313.86707, 1411813311.00, 41.164983, -8.595533, 167.5, 4.270, 104.8700, 0.9, 1.3, 1.6
1411813314.84205, 1411813312.00, 41.164973, -8.595480, 167.4, 4.676, 101.5300, 0.9, 1.3, 1.6
1411813315.85883, 1411813312.90, 41.164963, -8.595420, 167.5, 5.494, 103.8600, 0.9, 1.3, 1.6
1411813316.83188, 1411813314.00, 41.164953, -8.595353, 167.3, 5.911, 98.1100, 0.9, 1.3, 1.6
1411813318.85135, 1411813316.00, 41.164940, -8.595212, 166.7, 6.096, 97.9900, 0.9, 1.3, 1.6
1411813319.88772, 1411813317.00, 41.164930, -8.595135, 166.5, 6.703, 100.0100, 0.9, 1.3, 1.6
1411813320.83362, 1411813318.00, 41.164920, -8.595053, 166.2, 7.146, 101.9600, 0.9, 1.3, 1.6
1411813321.85666, 1411813319.00, 41.164910, -8.594963, 166.0, 7.717, 98.2400, 0.9, 1.3, 1.6
1411813323.88540, 1411813321.00, 41.164892, -8.594767, 165.3, 8.802, 98.7000, 0.9, 1.3, 1.6
1411813324.88627, 1411813322.00, 41.164878, -8.594660, 165.3, 9.023, 98.8700, 0.9, 1.3, 1.6
1411813325.84786, 1411813323.00, 41.164865, -8.594550, 165.2, 9.332, 98.9700, 0.9, 1.3, 1.6
1411813326.85175, 1411813324.00, 41.164850, -8.594438, 165.4, 9.610, 100.3600, 0.9, 1.3, 1.6
1411813328.85802, 1411813326.00, 41.164823, -8.594208, 165.0, 9.630, 100.4500, 0.9, 1.3, 1.6
1411813329.85971, 1411813327.00, 41.164807, -8.594093, 165.1, 9.738, 101.0100, 0.9, 1.3, 1.6
1411813330.84952, 1411813328.00, 41.164790, -8.593978, 165.1, 9.888, 100.9600, 0.9, 1.3, 1.6
1411813331.84563, 1411813329.00, 41.164773, -8.593862, 164.9, 9.929, 100.8200, 0.9, 1.3, 1.6
1411813333.85256, 1411813331.00, 41.164742, -8.593627, 164.7, 9.852, 101.0000, 0.9, 1.3, 1.6
1411813334.87687, 1411813332.00, 41.164727, -8.593510, 164.8, 9.795, 99.9000, 0.9, 1.3, 1.6
1411813335.85682, 1411813333.00, 41.164710, -8.593395, 164.9, 9.702, 100.7100, 0.9, 1.3, 1.6
1411813336.84207, 1411813334.00, 41.164693, -8.593282, 164.8, 9.723, 101.1500, 0.9, 1.3, 1.6
1411813338.86548, 1411813336.00, 41.164663, -8.593052, 164.6, 9.780, 99.3000, 0.9, 1.3, 1.6
1411813339.86865, 1411813337.00, 41.164648, -8.592937, 164.4, 9.759, 99.9900, 0.9, 1.3, 1.6
1411813340.84568, 1411813338.00, 41.164633, -8.592820, 164.0, 9.965, 101.0500, 0.9, 1.3, 1.6
1411813341.88165, 1411813339.00, 41.164617, -8.592702, 163.8, 9.985, 100.9000, 0.9, 1.3, 1.6
1411813343.87399, 1411813341.00, 41.164587, -8.592465, 163.2, 10.114, 100.6800, 0.9, 1.3, 1.6
1411813344.85045, 1411813342.00, 41.164570, -8.592345, 162.9, 10.181, 100.4100, 0.9, 1.3, 1.6
1411813345.86747, 1411813343.00, 41.164555, -8.592225, 162.5, 10.243, 100.0700, 0.9, 1.3, 1.6
1411813346.86178, 1411813344.00, 41.164540, -8.592105, 162.3, 10.171, 100.0300, 0.9, 1.3, 1.6
1411813348.89772, 1411813346.00, 41.164508, -8.591868, 161.9, 9.888, 101.0800, 0.9, 1.3, 1.6
1411813349.84605, 1411813347.00, 41.164492, -8.591753, 161.6, 9.723, 100.1500, 0.9, 1.3, 1.6
1411813350.86845, 1411813348.00, 41.164478, -8.591640, 161.2, 9.600, 100.0100, 0.9, 1.3, 1.6
1411813351.73558, 1411813349.00, 41.164463, -8.591528, 160.9, 9.517, 101.3800, 0.9, 1.3, 1.6
1411813353.82538, 1411813349.00, 41.164463, -8.591528, 159.8, 9.517, 101.3800, 0.9, 1.3, 1.6
1411813354.88808, 1411813352.00, 41.164417, -8.591215, 159.2, 8.437, 102.2600, 0.9, 1.3, 1.6
1411813355.77057, 1411813353.00, 41.164402, -8.591115, 158.9, 8.432, 100.1300, 0.9, 1.3, 1.6
1411813356.85153, 1411813354.00, 41.164393, -8.591015, 158.3, 8.519, 94.4200, 0.9, 1.3, 1.6
1411813358.80140, 1411813355.00, 41.164383, -8.590918, 157.3, 8.046, 101.0000, 0.9, 1.3, 1.6
1411813359.83939, 1411813357.00, 41.164342, -8.590755, 156.9, 6.307, 113.5900, 0.9, 1.3, 1.6
1411813360.87989, 1411813358.00, 41.164320, -8.590693, 156.3, 5.072, 116.0500, 0.9, 1.3, 1.6
1411813361.77033, 1411813359.00, 41.164302, -8.590640, 156.5, 4.671, 116.6900, 0.9, 1.3, 1.6
1411813363.85796, 1411813361.00, 41.164260, -8.590543, 156.4, 4.501, 118.6700, 0.9, 1.3, 1.6
1411813364.83699, 1411813362.00, 41.164240, -8.590497, 156.4, 4.481, 119.8000, 1.1, 1.5, 1.8
1411813365.86396, 1411813363.00, 41.164222, -8.590450, 156.2, 4.599, 118.2300, 1.1, 1.5, 1.8
1411813366.85260, 1411813364.00, 41.164202, -8.590402, 156.2, 4.779, 118.5200, 1.1, 1.5, 1.8
1411813368.83675, 1411813366.00, 41.164160, -8.590300, 155.9, 4.970, 119.9000, 1.2, 1.6, 2.0
1411813369.86354, 1411813367.00, 41.164140, -8.590250, 155.7, 4.861, 119.0300, 1.2, 1.6, 2.0
1411813370.84641, 1411813368.00, 41.164118, -8.590200, 155.5, 4.825, 119.2600, 1.2, 1.6, 2.0
1411813371.82193, 1411813369.00, 41.164098, -8.590150, 155.4, 4.825, 120.8700, 1.2, 1.6, 2.0
1411813373.87108, 1411813371.00, 41.164057, -8.590050, 155.1, 4.995, 118.4300, 0.9, 1.3, 1.6
1411813374.89503, 1411813372.00, 41.164033, -8.589995, 155.2, 5.283, 118.2700, 0.9, 1.3, 1.6
1411813375.85589, 1411813373.00, 41.164012, -8.589938, 155.2, 5.494, 118.5400, 0.9, 1.3, 1.6
1411813376.86142, 1411813374.00, 41.163987, -8.589882, 155.4, 5.458, 121.0600, 0.9, 1.3, 1.6
1411813378.84452, 1411813376.00, 41.163935, -8.589787, 155.2, 4.409, 141.4700, 0.9, 1.3, 1.6
1411813379.82707, 1411813377.00, 41.163907, -8.589765, 155.5, 2.979, 163.8900, 0.9, 1.3, 1.6
1411813380.82532, 1411813378.00, 41.163888, -8.589760, 155.5, 1.240, 176.1400, 0.9, 1.3, 1.6
1411813381.87339, 1411813379.00, 41.163877, -8.589762, 155.7, 1.626, 189.1900, 0.9, 1.3, 1.6
1411813383.85787, 1411813381.00, 41.163828, -8.589795, 155.9, 4.326, 213.1200, 0.9, 1.3, 1.6
1411813384.83941, 1411813382.00, 41.163793, -8.589825, 156.1, 5.026, 212.5200, 0.9, 1.3, 1.6
1411813385.83657, 1411813383.00, 41.163753, -8.589858, 156.2, 5.283, 211.8100, 0.9, 1.3, 1.6
1411813386.85688, 1411813384.00, 41.163710, -8.589895, 156.3, 6.127, 211.2000, 0.9, 1.3, 1.6
1411813388.85492, 1411813386.00, 41.163605, -8.589980, 156.6, 7.182, 211.5900, 0.9, 1.3, 1.6
1411813389.76478, 1411813387.00, 41.163548, -8.590027, 156.8, 7.495, 211.7400, 0.9, 1.3, 1.6
1411813390.81977, 1411813387.00, 41.163548, -8.590027, 157.1, 7.495, 211.7400, 0.9, 1.3, 1.6
1411813391.75959, 1411813389.00, 41.163432, -8.590123, 157.4, 7.593, 211.7700, 0.9, 1.3, 1.6
1411813393.24858, 1411813390.00, 41.163373, -8.590172, 157.8, 7.593, 211.5900, 0.9, 1.3, 1.6
1411813393.86450, 1411813391.00, 41.163313, -8.590218, 158.1, 7.465, 211.4000, 0.9, 1.3, 1.6
1411813394.85808, 1411813392.00, 41.163257, -8.590263, 158.4, 7.254, 210.6500, 0.9, 1.3, 1.6
1411813395.86337, 1411813393.00, 41.163200, -8.590307, 158.8, 7.063, 210.4900, 0.9, 1.3, 1.6
1411813396.86347, 1411813394.00, 41.163147, -8.590350, 159.0, 6.837, 211.0700, 0.9, 1.3, 1.6
1411813398.23874, 1411813395.00, 41.163095, -8.590392, 159.2, 6.446, 211.1700, 0.9, 1.3, 1.6
1411813398.86436, 1411813396.00, 41.163047, -8.590432, 159.4, 6.184, 211.5200, 0.9, 1.3, 1.6
1411813399.77686, 1411813397.00, 41.162998, -8.590472, 159.5, 6.420, 210.4100, 0.9, 1.3, 1.6
1411813400.85826, 1411813398.00, 41.162948, -8.590512, 159.6, 6.703, 211.0500, 0.9, 1.3, 1.6
1411813401.75419, 1411813399.00, 41.162893, -8.590553, 160.0, 7.068, 206.9800, 0.9, 1.3, 1.6
1411813403.80732, 1411813399.00, 41.162893, -8.590553, 160.3, 7.068, 206.9800, 0.9, 1.3, 1.6
1411813404.86190, 1411813402.00, 41.162722, -8.590688, 160.3, 7.727, 217.7800, 0.9, 1.3, 1.6
1411813405.88034, 1411813403.00, 41.162665, -8.590748, 160.4, 8.102, 218.7700, 0.9, 1.3, 1.6
1411813406.84570, 1411813404.00, 41.162608, -8.590812, 160.3, 8.252, 218.9600, 0.9, 1.3, 1.6
1411813408.25385, 1411813405.00, 41.162550, -8.590875, 160.3, 8.380, 217.9900, 0.9, 1.3, 1.6
1411813408.88877, 1411813406.00, 41.162490, -8.590938, 160.1, 8.617, 218.1700, 0.9, 1.3, 1.6
1411813409.78932, 1411813407.00, 41.162427, -8.591005, 160.2, 9.044, 218.3600, 0.9, 1.3, 1.6
1411813410.84542, 1411813408.00, 41.162362, -8.591072, 160.1, 9.363, 215.9000, 0.9, 1.3, 1.6
1411813411.83985, 1411813409.00, 41.162292, -8.591137, 159.9, 9.538, 213.0000, 0.9, 1.3, 1.6
1411813413.86451, 1411813411.00, 41.162142, -8.591267, 159.6, 10.083, 214.3800, 0.9, 1.3, 1.6
1411813414.88934, 1411813412.00, 41.162070, -8.591332, 159.5, 9.147, 213.3900, 0.9, 1.3, 1.6
1411813415.87323, 1411813413.00, 41.162007, -8.591388, 159.5, 8.046, 213.8700, 0.9, 1.3, 1.6
1411813416.88164, 1411813414.00, 41.161948, -8.591442, 159.4, 7.501, 215.7500, 0.9, 1.3, 1.6
1411813418.86606, 1411813416.00, 41.161842, -8.591542, 159.4, 7.151, 212.7300, 0.9, 1.3, 1.6
1411813419.89093, 1411813417.00, 41.161788, -8.591587, 159.5, 6.930, 211.9000, 0.9, 1.3, 1.6
1411813420.87176, 1411813418.00, 41.161735, -8.591632, 159.5, 6.996, 211.0500, 0.9, 1.3, 1.6
1411813421.86276, 1411813419.00, 41.161678, -8.591677, 159.5, 7.578, 210.5700, 0.9, 1.3, 1.6
1411813423.84963, 1411813421.00, 41.161553, -8.591777, 159.6, 8.535, 210.3900, 0.9, 1.3, 1.6
1411813424.85957, 1411813422.00, 41.161487, -8.591830, 159.7, 8.756, 210.4600, 0.9, 1.3, 1.6
1411813425.85310, 1411813423.00, 41.161420, -8.591882, 159.9, 8.365, 211.1700, 0.9, 1.3, 1.6
1411813426.85439, 1411813424.00, 41.161358, -8.591932, 160.0, 7.717, 210.7700, 0.9, 1.3, 1.6
1411813428.86407, 1411813426.00, 41.161250, -8.592017, 160.1, 6.163, 210.0000, 0.9, 1.3, 1.6
1411813429.80130, 1411813427.00, 41.161205, -8.592050, 160.4, 5.278, 209.6000, 0.9, 1.3, 1.6
1411813430.80038, 1411813428.00, 41.161168, -8.592077, 160.5, 4.100, 214.8700, 0.9, 1.3, 1.6
1411813431.74809, 1411813429.00, 41.161140, -8.592100, 160.5, 3.056, 216.0800, 0.9, 1.3, 1.6
1411813433.78753, 1411813431.00, 41.161102, -8.592130, 160.7, 1.909, 210.6200, 0.9, 1.3, 1.6
1411813434.84437, 1411813432.00, 41.161087, -8.592140, 161.1, 1.435, 209.2500, 0.9, 1.3, 1.6
1411813435.87052, 1411813433.00, 41.161075, -8.592148, 161.7, 0.988, 209.4600, 0.9, 1.3, 1.6
1411813436.80196, 1411813434.00, 41.161067, -8.592153, 162.4, 0.782, 204.4400, 0.9, 1.3, 1.6
1411813438.83865, 1411813436.00, 41.161052, -8.592162, 164.1, 0.731, 209.0400, 0.9, 1.3, 1.6
1411813439.84898, 1411813437.00, 41.161038, -8.592172, 165.3, 2.001, 207.6600, 0.9, 1.3, 1.6
1411813440.86105, 1411813438.00, 41.161017, -8.592188, 166.2, 3.251, 209.5500, 0.9, 1.3, 1.6
1411813441.89803, 1411813439.00, 41.160987, -8.592212, 166.8, 4.357, 210.6300, 0.9, 1.3, 1.6
1411813443.82491, 1411813441.00, 41.160915, -8.592282, 167.5, 5.515, 222.7600, 0.9, 1.3, 1.6
1411813444.80000, 1411813442.00, 41.160880, -8.592338, 167.9, 6.883, 236.1500, 0.9, 1.3, 1.6
1411813445.76049, 1411813443.00, 41.160847, -8.592418, 168.2, 8.612, 245.0000, 0.9, 1.3, 1.6
1411813446.86296, 1411813443.00, 41.160847, -8.592418, 168.8, 8.612, 245.0000, 0.9, 1.3, 1.6
1411813448.78258, 1411813446.00, 41.160722, -8.592747, 170.0, 11.199, 242.5600, 0.9, 1.3, 1.6
1411813449.77353, 1411813447.00, 41.160687, -8.592867, 170.6, 10.634, 248.2200, 0.9, 1.3, 1.6
1411813450.85489, 1411813447.00, 41.160687, -8.592867, 170.9, 10.634, 248.2200, 1.1, 1.6, 1.9
1411813451.76560, 1411813449.00, 41.160623, -8.593098, 171.1, 9.862, 246.8100, 1.1, 1.6, 1.9
1411813453.28302, 1411813449.00, 41.160623, -8.593098, 171.2, 9.862, 246.8100, 1.1, 1.6, 1.9
1411813454.87551, 1411813452.00, 41.160548, -8.593422, 170.8, 9.121, 247.8600, 1.1, 1.6, 1.9
1411813455.87146, 1411813453.00, 41.160528, -8.593525, 170.6, 8.735, 252.1100, 1.1, 1.6, 1.9
1411813456.91686, 1411813454.00, 41.160518, -8.593627, 170.1, 8.565, 257.9800, 1.1, 1.6, 1.9
1411813458.26004, 1411813455.00, 41.160515, -8.593728, 169.6, 8.391, 268.7900, 1.2, 1.6, 2.0
1411813458.86406, 1411813456.00, 41.160523, -8.593830, 169.1, 8.355, 276.7100, 1.0, 1.4, 1.7
1411813459.77450, 1411813457.00, 41.160533, -8.593930, 168.8, 8.241, 279.2800, 1.0, 1.4, 1.7
1411813460.84835, 1411813457.00, 41.160533, -8.593930, 168.8, 8.241, 279.2800, 1.0, 1.4, 1.7
1411813461.85648, 1411813459.00, 41.160548, -8.594123, 168.9, 8.195, 278.9300, 1.4, 1.9, 2.4
1411813463.86962, 1411813461.00, 41.160572, -8.594327, 168.3, 8.905, 280.5700, 1.0, 1.4, 1.7
1411813464.89607, 1411813462.00, 41.160585, -8.594435, 168.2, 9.306, 279.6200, 1.0, 1.4, 1.7
1411813465.91197, 1411813463.00, 41.160597, -8.594547, 168.3, 9.630, 281.2800, 1.0, 1.4, 1.7
1411813466.89072, 1411813464.00, 41.160612, -8.594662, 168.0, 9.687, 279.5700, 1.0, 1.4, 1.7
1411813468.89686, 1411813466.00, 41.160637, -8.594898, 168.8, 10.068, 279.4700, 0.9, 1.3, 1.6
1411813469.86289, 1411813467.00, 41.160647, -8.595022, 169.6, 10.520, 279.6700, 0.9, 1.3, 1.6
1411813470.90355, 1411813468.00, 41.160653, -8.595148, 170.5, 10.608, 276.8400, 0.9, 1.3, 1.6
1411813471.89790, 1411813469.00, 41.160660, -8.595277, 171.4, 10.675, 277.4400, 0.9, 1.3, 1.6
1411813473.85217, 1411813470.00, 41.160675, -8.595405, 172.1, 10.613, 277.9000, 0.9, 1.3, 1.6
1411813474.89660, 1411813472.00, 41.160693, -8.595653, 172.5, 10.232, 278.4400, 0.9, 1.3, 1.6
1411813475.88099, 1411813473.00, 41.160702, -8.595773, 173.1, 9.661, 275.7300, 1.0, 1.4, 1.7
1411813476.89456, 1411813474.00, 41.160710, -8.595887, 173.0, 9.106, 275.3600, 1.0, 1.4, 1.7
