gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,long
1411814882.00,151.8,13.725,355.7700,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.58203,0.039063,10.1328,-4.625,-40.25,-49.5,-8.606373
1411814883.00,151.2,13.617,356.2900,1.1,1.7,2.0,-0.013672,0.011719,0.0058594,-0.58203,0.039063,10.1328,-4.625,-40.125,-49.5,-8.606387
1411814884.00,150.7,13.674,358.0400,1.2,1.7,2.1,-0.019531,0.017578,0.0019531,-0.60547,0.0,9.8633,-4.625,-40.125,-49.375,-8.606397
1411814886.00,149.8,13.777,359.7500,1.2,1.7,2.1,-0.017578,0.013672,0.0019531,-0.64063,-0.011719,9.8281,-4.625,-40.0,-49.375,-8.606402
1411814887.00,149.5,13.499,358.1600,1.2,1.7,2.1,-0.017578,0.011719,0.0039063,-0.62891,0.17578,10.0977,-4.5,-39.875,-49.25,-8.606407
1411814888.00,149.1,13.237,357.9800,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.64063,-0.054688,10.2344,-4.5,-40.0,-49.25,-8.606413
1411814889.00,148.8,13.180,0.8100,1.2,1.7,2.1,-0.015625,0.015625,0.0039063,-0.55469,0.039063,10.2383,-4.625,-39.625,-49.25,-8.606415
1411814889.00,148.6,13.180,0.8100,1.2,1.7,2.1,-0.019531,0.013672,0.0,-0.53125,0.050781,10.1719,-4.875,-39.375,-49.125,-8.606415
1411814892.00,148.6,13.679,1.5300,1.2,1.7,2.1,-0.017578,0.011719,0.0019531,-0.51563,-0.0039063,9.9492,-5.125,-39.25,-48.875,-8.606410
1411814893.00,148.7,13.669,1.3100,1.4,1.9,2.4,-0.017578,0.015625,0.0039063,-0.59375,0.0625,9.7461,-5.0,-39.125,-48.625,-8.606407
1411814894.00,149.1,13.432,1.1200,1.1,1.7,2.1,-0.019531,0.015625,0.0039063,-0.53906,0.050781,9.9727,-5.0,-38.875,-48.5,-8.606403
1411814895.00,149.8,13.360,0.9800,1.1,1.7,2.0,-0.017578,0.013672,0.0058594,-0.51563,0.17969,9.918,-5.0,-38.875,-48.625,-8.606402
1411814897.00,150.2,13.530,1.2000,1.1,1.7,2.0,-0.019531,0.015625,0.0,-0.55859,-0.074219,10.0313,-5.25,-38.75,-48.5,-8.606397
1411814898.00,150.5,13.586,0.8400,1.1,1.7,2.0,-0.019531,0.017578,0.0019531,-0.53516,-0.125,10.1875,-5.125,-38.5,-48.5,-8.606395
1411814899.00,150.7,13.571,0.6000,1.1,1.7,2.0,-0.019531,0.017578,0.0019531,-0.46484,-0.0078125,10.1484,-5.125,-38.625,-48.625,-8.606392
1411814901.00,151.5,13.206,1.0800,1.9,3.1,3.6,-0.021484,0.015625,0.0058594,-0.37891,-0.074219,10.1172,-5.0,-38.625,-48.75,-8.606388
1411814902.00,152.0,13.103,0.9300,2.2,3.6,4.2,-0.015625,0.013672,0.0019531,-0.50781,0.03125,9.8672,-5.0,-38.5,-48.75,-8.606387
1411814903.00,152.7,13.247,1.3000,2.2,3.6,4.2,-0.019531,0.015625,0.0019531,-0.53125,-0.10547,9.8203,-5.0,-38.5,-48.875,-8.606383
1411814904.00,153.4,13.298,0.6000,2.2,3.6,4.2,-0.019531,0.013672,0.0,-0.63672,0.085938,9.9961,-5.125,-38.375,-49.0,-8.606382
1411814906.00,153.6,13.108,2.0500,2.0,3.1,3.7,-0.017578,0.013672,0.0039063,-0.59766,0.15234,10.043,-5.125,-38.375,-48.75,-8.606375
1411814907.00,152.8,13.154,4.9700,1.1,1.7,2.1,-0.021484,0.017578,0.0039063,-0.62109,-0.16406,10.1602,-5.0,-38.5,-48.75,-8.606365
1411814908.00,153.0,13.077,11.7700,1.1,1.7,2.0,-0.015625,0.013672,0.0019531,-0.59375,-0.035156,10.2266,-5.0,-38.375,-48.625,-8.606342
1411814908.00,152.4,13.077,11.7700,1.1,1.7,2.1,-0.019531,0.015625,0.0058594,-0.53125,0.042969,10.1445,-5.0,-38.375,-48.375,-8.606342
1411814911.00,150.6,13.890,31.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0,-0.64063,0.0,10.0156,-4.75,-38.5,-48.75,-8.606145
1411814912.00,149.5,14.003,31.5700,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.66016,0.035156,9.7773,-4.625,-38.875,-48.875,-8.606058
1411814913.00,148.5,13.988,30.3100,0.9,1.3,1.6,-0.019531,0.017578,0.0058594,-0.61328,-0.0039063,9.875,-4.75,-38.875,-49.0,-8.605972
1411814914.00,147.5,13.813,30.9600,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.55859,0.19141,10.0664,-4.875,-38.875,-49.0,-8.605887
1411814916.00,145.4,13.000,31.3500,0.9,1.3,1.6,-0.019531,0.017578,0.0,-0.59375,-0.011719,10.1094,-4.75,-39.0,-49.375,-8.605720
1411814917.00,144.3,12.444,31.1700,0.9,1.3,1.6,-0.017578,0.017578,0.0,-0.60156,-0.097656,10.2617,-4.625,-39.0,-49.375,-8.605640
1411814918.00,143.3,11.848,31.1500,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.53125,0.050781,10.168,-4.375,-39.375,-49.5,-8.605565
1411814919.00,142.3,11.271,31.2800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.47266,-0.0039063,10.1289,-4.5,-39.625,-49.75,-8.605493
1411814921.00,140.5,10.387,31.3300,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.54297,0.058594,9.8828,-4.75,-39.625,-49.625,-8.605360
1411814922.00,139.6,9.862,31.2500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.51172,-0.039063,9.8984,-4.625,-39.5,-49.75,-8.605297
1411814923.00,138.9,9.615,30.8100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.50781,0.070313,10.1055,-4.375,-39.5,-49.625,-8.605237
1411814924.00,138.1,9.641,30.6400,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.52734,0.078125,10.043,-4.125,-40.0,-49.75,-8.605178
1411814926.00,136.4,10.140,30.9600,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.5625,-0.18359,10.2109,-4.25,-40.125,-49.75,-8.605058
1411814927.00,135.7,10.407,30.9300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.47656,-0.039063,10.2266,-4.25,-40.125,-49.875,-8.604995
1411814928.00,134.9,10.783,31.0000,0.9,1.3,1.6,-0.021484,0.015625,0.0,-0.49609,0.082031,10.1719,-4.5,-40.0,-49.75,-8.604930
1411814929.00,134.1,11.148,31.6000,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.51172,0.058594,9.9414,-4.375,-39.75,-49.75,-8.604862
1411814931.00,132.6,11.806,31.4600,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.58203,0.035156,9.6445,-4.375,-39.875,-49.875,-8.604720
1411814932.00,131.8,12.187,31.4600,0.9,1.3,1.6,-0.019531,0.017578,0.0,-0.62891,0.023438,10.0039,-4.625,-39.75,-49.75,-8.604645
1411814933.00,131.0,12.511,31.4000,0.9,1.3,1.6,-0.015625,0.015625,0.0058594,-0.60938,0.19531,9.9727,-4.875,-39.875,-49.875,-8.604568
1411814934.00,130.2,12.727,31.1400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.60156,-0.039063,10.1211,-5.125,-39.75,-49.875,-8.604490
1411814936.00,128.6,12.866,30.8900,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.62109,-0.097656,10.2266,-5.0,-39.625,-49.625,-8.604333
1411814937.00,128.0,12.784,30.3200,0.9,1.3,1.6,-0.017578,0.013672,0.0078125,-0.62109,0.039063,10.0977,-4.875,-39.375,-49.625,-8.604255
1411814937.00,127.5,12.784,30.3200,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.59375,0.03125,10.082,-4.875,-39.25,-49.625,-8.604255
1411814939.00,127.0,12.774,17.6900,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.625,0.03125,9.9141,-4.875,-39.125,-49.375,-8.604130
1411814940.00,125.6,12.959,7.2000,0.9,1.3,1.6,-0.021484,0.017578,0.0039063,-0.59766,-0.070313,9.7773,-4.625,-38.875,-49.375,-8.604097
1411814942.00,124.7,13.772,347.9900,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.62891,0.070313,9.9102,-4.375,-38.875,-49.375,-8.604115
1411814943.00,123.7,14.250,339.0700,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.56641,0.125,9.9922,-4.25,-38.625,-49.125,-8.604165
1411814944.00,122.8,14.662,330.2600,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.54688,-0.17578,10.2422,-4.25,-38.5,-49.125,-8.604242
1411814946.00,121.0,15.711,314.2100,1.1,1.7,2.0,-0.015625,0.015625,0.0019531,-0.55469,0.0,10.1641,-4.125,-38.375,-49.25,-8.604468
1411814947.00,120.2,15.876,308.2100,1.1,1.7,2.0,-0.023438,0.015625,0.0039063,-0.53125,0.039063,10.1445,-4.25,-38.5,-49.25,-8.604613
1411814948.00,120.4,15.886,300.9700,1.1,1.7,2.0,-0.015625,0.013672,0.0039063,-0.44141,0.03125,10.0273,-4.25,-38.375,-49.0,-8.604772
1411814949.00,120.5,14.945,296.9100,1.1,1.7,2.0,-0.017578,0.015625,0.0019531,-0.58594,0.023438,9.8438,-4.25,-38.5,-49.0,-8.604933
1411814951.00,121.0,13.077,292.4300,1.1,1.7,2.0,-0.019531,0.015625,0.0019531,-0.57031,-0.046875,9.9805,-4.5,-38.375,-48.875,-8.605243
1411814952.00,121.3,11.899,298.1100,1.1,1.7,2.0,-0.015625,0.011719,0.0058594,-0.53125,0.10156,9.9375,-4.625,-38.375,-49.0,-8.605380
1411814953.00,121.5,10.700,310.3100,1.1,1.7,2.0,-0.019531,0.015625,0.0019531,-0.55469,-0.09375,10.1797,-4.75,-38.5,-49.0,-8.605493
1411814954.00,121.6,9.054,328.3600,1.1,1.7,2.0,-0.017578,0.013672,0.0019531,-0.53125,-0.066406,10.207,-4.75,-38.625,-48.75,-8.605572
1411814956.00,121.7,5.134,349.0800,1.1,1.7,2.0,-0.019531,0.013672,0.0019531,-0.58984,0.0625,10.1367,-4.875,-38.625,-48.75,-8.605628
1411814957.00,121.7,3.483,345.7500,1.1,1.7,2.0,-0.019531,0.017578,0.0039063,-0.55078,0.015625,10.0703,-4.75,-38.75,-48.75,-8.605640
1411814958.00,121.7,2.428,345.8000,1.1,1.7,2.0,-0.015625,0.011719,0.0039063,-0.55859,0.0078125,9.9297,-4.5,-39.0,-49.0,-8.605650
1411814959.00,121.7,1.626,345.7100,1.1,1.7,2.0,-0.019531,0.017578,0.0039063,-0.69531,-0.042969,9.8477,-4.375,-39.125,-49.0,-8.605655
1411814960.00,121.6,0.983,347.5200,1.1,1.7,2.0,-0.015625,0.015625,0.0019531,-0.63281,0.058594,10.0039,-4.375,-39.375,-49.125,-8.605660
1411814962.00,121.6,0.185,348.5200,1.1,1.7,2.0,-0.019531,0.013672,0.0039063,-0.66406,0.09375,10.0742,-4.375,-39.5,-49.25,-8.605662
1411814963.00,121.6,0.021,17.1000,1.1,1.7,2.0,-0.019531,0.017578,0.0039063,-0.69141,-0.023438,10.2813,-4.375,-39.625,-49.375,-8.605663
1411814964.00,121.6,0.010,66.1700,1.1,1.7,2.0,-0.015625,0.013672,0.0019531,-0.63281,0.10547,10.1797,-4.5,-39.75,-49.375,-8.605663
1411814965.00,121.5,0.005,29.9300,1.1,1.7,2.0,-0.021484,0.013672,0.0039063,-0.52734,0.0625,10.0391,-4.5,-39.75,-49.375,-8.605663
1411814967.00,121.6,0.015,57.7500,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.59375,0.015625,10.0313,-4.625,-39.875,-49.5,-8.605663
1411814968.00,121.6,0.005,254.7700,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.64453,-0.0039063,9.7617,-4.625,-39.625,-49.5,-8.605663
1411814969.00,121.7,0.021,59.7500,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.57813,0.0078125,9.9766,-4.75,-39.625,-49.625,-8.605663
1411814971.00,122.1,0.005,57.5300,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.54688,0.21875,10.0117,-4.75,-39.625,-49.625,-8.605667
1411814972.00,122.3,0.005,63.1800,0.9,1.3,1.6,-0.017578,0.015625,0.0,-0.58594,-0.082031,10.1328,-4.75,-39.75,-49.5,-8.605667
1411814973.00,122.6,0.005,68.4300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.51953,-0.066406,10.1914,-5.0,-39.625,-49.625,-8.605668
1411814974.00,122.8,0.010,68.3100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.48047,0.035156,10.0313,-4.75,-39.625,-49.875,-8.605670
1411814976.00,123.2,0.010,76.1200,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.39453,-0.019531,10.0625,-4.75,-39.5,-49.625,-8.605672
1411814977.00,123.5,0.010,46.1900,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.47656,0.066406,9.8906,-4.75,-39.25,-49.625,-8.605673
1411814978.00,123.7,0.005,101.0500,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.49609,-0.082031,9.9219,-4.875,-39.375,-49.75,-8.605673
1411814979.00,123.8,0.010,69.0600,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.48438,0.070313,9.9375,-4.75,-39.25,-49.625,-8.605675
1411814979.00,124.0,0.010,69.0600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.49219,0.085938,10.0156,-4.875,-39.0,-49.5,-8.605675
1411814981.00,124.2,0.000,59.8300,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.63281,-0.14453,10.2539,-4.875,-38.875,-49.5,-8.605677
1411814982.00,124.4,0.005,77.0800,0.9,1.3,1.6,-0.019531,0.017578,0.0058594,-0.61719,0.03125,10.1875,-4.625,-38.75,-49.25,-8.605677
1411814983.00,124.6,0.010,65.0100,0.9,1.3,1.6,-0.019531,0.017578,0.0058594,-0.45703,-0.023438,10.0469,-4.5,-38.75,-49.125,-8.605678
1411814984.00,124.8,0.026,103.4400,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.54688,0.0078125,9.9453,-4.5,-38.875,-49.25,-8.605678
1411814985.00,124.9,0.026,100.6300,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.625,-0.027344,9.7305,-4.25,-38.875,-49.0,-8.605680
1411814986.00,125.1,0.026,99.9000,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.60156,0.0078125,9.9219,-4.375,-38.75,-48.75,-8.605680
1411814986.90,125.3,0.026,84.8800,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.62109,0.17578,9.9648,-4.375,-38.625,-48.625,-8.605680
1411814988.00,125.4,0.026,95.6500,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.64844,-0.046875,10.1836,-4.5,-38.75,-48.625,-8.605682
1411814989.00,125.6,0.026,94.4200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.71875,-0.035156,10.2461,-4.5,-38.75,-48.625,-8.605682
1411814991.00,125.9,0.026,98.9000,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.61328,0.042969,10.1016,-4.875,-39.0,-48.75,-8.605683
1411814992.00,126.1,0.026,90.6200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.54688,0.019531,10.0547,-5.125,-38.75,-48.75,-8.605683
1411814993.00,126.2,0.031,94.3000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58594,0.046875,9.8242,-5.25,-38.5,-48.625,-8.605683
1411814994.00,126.4,0.026,105.7000,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.51953,-0.027344,9.8945,-5.625,-38.625,-48.625,-8.605685
1411814995.00,126.5,0.031,123.1300,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.59375,0.16406,10.0234,-5.5,-38.75,-48.5,-8.605685
1411814996.00,126.5,0.252,351.6900,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.60156,0.16406,10.0078,-5.5,-38.875,-48.875,-8.605685
1411814997.00,126.7,1.975,347.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.53906,-0.10547,10.2383,-5.25,-39.0,-49.125,-8.605688
1411814998.00,126.7,3.812,347.6200,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.49609,-0.023438,10.1328,-5.375,-39.125,-49.0,-8.605697
1411814999.00,126.7,4.635,350.1000,0.9,1.3,1.6,-0.021484,0.019531,0.0039063,-0.39844,-0.039063,10.0742,-5.375,-39.125,-49.125,-8.605707
1411815001.00,126.4,5.402,12.4600,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.39063,0.0039063,9.9492,-5.25,-39.75,-49.25,-8.605705
1411815002.00,126.2,6.040,34.9100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.49219,0.015625,9.832,-5.25,-39.75,-49.5,-8.605677
1411815003.00,125.8,6.955,56.6200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.50781,-0.0078125,9.8867,-5.0,-39.875,-49.625,-8.605620
1411815004.00,125.4,7.856,71.8200,0.9,1.3,1.6,-0.015625,0.0097656,0.0019531,-0.58203,0.17188,9.9883,-5.0,-39.875,-49.875,-8.605540
1411815006.00,124.3,8.704,87.7800,1.0,1.3,1.7,-0.019531,0.017578,0.0019531,-0.64453,-0.050781,10.1523,-5.125,-39.75,-49.75,-8.605343
1411815007.00,123.7,9.281,93.6300,1.0,1.3,1.7,-0.015625,0.015625,0.0039063,-0.62109,-0.050781,10.2148,-5.0,-39.625,-50.0,-8.605235
1411815008.00,123.0,10.099,96.3900,1.3,1.6,2.0,-0.017578,0.013672,0.0,-0.5625,0.10156,10.125,-5.125,-39.875,-49.875,-8.605118
1411815009.00,122.3,10.736,96.4600,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.54297,-0.027344,10.0898,-5.125,-39.75,-50.0,-8.604995
1411815011.00,121.5,12.079,87.3900,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.54688,0.046875,9.9102,-5.0,-39.625,-49.875,-8.604717
1411815012.00,121.0,12.660,85.5000,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.58594,-0.066406,9.9063,-5.125,-39.625,-50.0,-8.604568
1411815013.00,120.8,13.561,88.8300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.68359,0.10156,9.9375,-5.25,-39.625,-50.125,-8.604410
1411815014.00,120.5,14.466,86.0400,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.65625,0.19922,10.0781,-5.25,-39.625,-50.125,-8.604240
1411815015.00,120.2,14.852,86.8400,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.64844,-0.082031,10.2383,-5.25,-39.75,-50.0,-8.604063
1411815016.00,120.1,15.017,86.7400,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.59375,0.023438,10.2383,-5.375,-39.625,-49.75,-8.603885
1411815017.00,120.1,14.775,87.0600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.57031,0.078125,10.0977,-5.25,-39.25,-50.0,-8.603705
1411815018.00,120.2,14.456,87.6000,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.46094,-0.027344,10.0664,-5.0,-39.25,-49.75,-8.603530
1411815019.00,120.3,14.116,87.5600,0.9,1.3,1.6,-0.017578,0.015625,0.0058594,-0.64844,0.039063,9.8789,-4.875,-39.125,-49.875,-8.603358
1411815021.00,120.7,13.592,87.7100,1.0,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53906,-0.03125,10.0469,-4.875,-38.875,-49.375,-8.603025
1411815022.00,120.9,13.381,87.6400,1.0,1.3,1.6,-0.017578,0.013672,0.0019531,-0.5,0.17188,9.9609,-4.5,-38.875,-49.125,-8.602863
1411815022.00,121.1,13.381,87.6400,1.0,1.3,1.6,-0.019531,0.015625,0.0039063,-0.53516,-0.019531,10.1641,-4.625,-38.625,-49.0,-8.602863
1411815024.00,121.3,13.103,87.7100,1.0,1.3,1.7,-0.017578,0.013672,0.0019531,-0.51953,-0.097656,10.2422,-4.5,-38.375,-49.0,-8.602545
1411815026.00,121.9,13.118,87.8100,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.44922,0.027344,10.1523,-4.375,-38.5,-49.125,-8.602232
1411815027.00,122.1,13.309,87.7800,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.38281,-0.046875,10.0859,-4.375,-38.5,-48.875,-8.602073
1411815028.00,122.5,13.268,87.4900,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.49219,-0.023438,9.9297,-4.375,-38.25,-48.875,-8.601915
1411815029.00,122.8,13.118,88.0600,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.56641,-0.082031,9.9531,-4.5,-38.25,-48.75,-8.601757
1411815031.00,123.4,12.429,85.6900,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58594,-0.015625,9.9453,-4.5,-38.25,-48.75,-8.601450
1411815032.00,123.7,12.079,82.8600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.64063,0.20313,9.9961,-4.625,-38.25,-48.75,-8.601305
1411815033.00,124.1,11.863,78.3200,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.62109,-0.14844,10.207,-4.625,-38.375,-48.625,-8.601163
1411815034.00,124.5,11.822,71.4400,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.57422,-0.082031,10.1289,-4.5,-38.5,-48.625,-8.601027
1411815036.00,125.2,11.832,55.4900,0.9,1.3,1.6,-0.019531,0.011719,0.0019531,-0.50781,0.070313,10.1445,-4.75,-38.375,-48.625,-8.600777
1411815037.00,125.4,11.899,49.6600,1.0,1.3,1.6,-0.015625,0.013672,0.0039063,-0.55859,0.0,9.9883,-4.875,-38.375,-48.5,-8.600665
1411815038.00,125.4,11.899,45.7500,1.0,1.3,1.6,-0.019531,0.017578,0.0039063,-0.64063,0.011719,9.7109,-4.625,-38.625,-48.625,-8.600560
1411815039.00,125.5,11.529,46.3900,1.0,1.3,1.6,-0.015625,0.011719,0.0019531,-0.63281,0.0039063,9.9688,-4.75,-38.875,-48.75,-8.600458
1411815039.00,125.6,11.529,46.3900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.66797,0.13672,9.918,-4.5,-39.125,-48.875,-8.600458
1411815042.00,125.6,8.128,46.6100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.64453,0.0,10.0313,-4.5,-39.375,-49.25,-8.600200
1411815043.00,125.7,6.580,45.8100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.62891,-0.13672,10.2969,-4.5,-39.625,-49.375,-8.600137
1411815044.00,125.6,6.122,45.7700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.42578,0.011719,10.125,-4.625,-39.875,-49.375,-8.600083
1411815046.00,125.7,5.726,45.8700,0.9,1.3,1.6,-0.015625,0.013672,0.0,-0.42578,0.011719,10.125,-4.375,-40.0,-49.5,-8.599983
1411815047.00,125.7,5.556,46.9900,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.53516,0.0,9.8594,-4.375,-40.0,-49.5,-8.599935
1411815048.00,125.6,5.237,46.3300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.59766,-0.066406,9.8594,-4.375,-39.75,-49.625,-8.599888
1411815049.00,125.6,5.175,46.4500,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.55078,-0.035156,9.9727,-4.25,-39.5,-49.375,-8.599845
1411815051.00,125.2,6.549,22.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.52734,0.24609,10.0664,-4.375,-39.25,-49.625,-8.599765
1411815051.00,124.9,6.549,22.2700,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.46484,-0.125,10.2305,-4.375,-39.0,-49.375,-8.599765
1411815053.00,124.6,7.676,347.6100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.49609,0.0078125,10.1211,-4.375,-39.125,-49.625,-8.599757
1411815054.00,124.3,8.339,337.6900,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.46094,-0.0625,10.0391,-4.25,-39.125,-49.375,-8.599787
1411815056.00,123.7,10.001,337.5400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.53516,0.070313,9.793,-4.375,-39.25,-49.375,-8.599873
1411815057.00,123.3,10.510,337.7400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.58203,-0.066406,9.875,-4.375,-39.25,-49.5,-8.599922
1411815057.00,122.9,10.510,337.7400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.55469,0.13281,9.9805,-4.5,-39.125,-49.5,-8.599922
1411815059.00,122.6,11.354,342.1800,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.67188,0.12109,10.0898,-4.5,-39.375,-49.625,-8.600013
1411815061.00,122.0,11.457,352.7000,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.65625,-0.082031,10.2695,-4.5,-39.375,-49.5,-8.600077
1411815062.00,121.7,11.390,352.3100,0.9,1.3,1.6,-0.015625,0.015625,0.0,-0.59375,0.13672,10.0859,-4.75,-39.375,-49.375,-8.600095
1411815063.00,121.4,11.421,356.0900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.59375,0.082031,10.1719,-4.875,-39.125,-49.25,-8.600110
1411815064.00,121.1,11.534,0.0500,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.61719,0.039063,9.9805,-5.125,-39.0,-49.5,-8.600115
1411815066.00,120.7,11.385,7.6300,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.62891,0.027344,9.793,-5.125,-39.0,-49.25,-8.600098
1411815067.00,120.5,11.256,11.6300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.64063,0.0625,9.918,-5.25,-39.125,-49.375,-8.600075
1411815067.00,120.4,11.256,11.6300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60547,0.25391,10.0234,-5.125,-39.25,-49.25,-8.600075
1411815069.00,120.4,11.976,16.0900,0.9,1.3,1.6,-0.019531,0.019531,0.0,-0.54297,0.011719,10.2383,-5.125,-39.25,-49.125,-8.600008
1411815071.00,120.0,12.156,20.4900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.51563,-0.066406,10.1836,-5.125,-39.125,-49.25,-8.599917
1411815072.00,120.0,11.858,21.2200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.47266,0.097656,10.2266,-5.0,-39.125,-49.375,-8.599867
1411815073.00,120.0,11.271,21.4900,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.47266,0.0078125,10.0898,-4.875,-38.875,-49.375,-8.599817
1411815074.00,119.9,11.210,21.4300,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.51172,0.027344,9.8125,-4.625,-39.125,-49.125,-8.599768
1411815075.00,119.9,10.917,21.6900,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.45313,-0.046875,9.8945,-4.625,-39.0,-48.875,-8.599720
1411815076.00,119.9,10.803,21.5600,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.49609,0.14844,9.9688,-4.75,-38.875,-48.625,-8.599672
